Namespace(algo='dqn', batch_size=32, checkpoint_freq=200000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='breakout_dqn/199999.pth', log='log_breakout_dqn.txt', lr=0.0001, niter=200000, nproc=2, parallel_env=0, print_freq=500, replay_size=1000000, save_dir='breakout_dqn/', target_update=2500, train_freq=2, train_start=5000, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
load pretrained model from breakout_dqn/199999.pth
obses on reset: 2 x (4, 84, 84) uint8
iter    500 |loss   0.00 |n_ep     3 |ep_len  170.9 |ep_rew   3.20 |raw_ep_rew    nan |env_step   1000 |time 00:04 rem 29:13
iter  61500 |loss   0.00 |n_ep   682 |ep_len  219.1 |ep_rew   5.37 |raw_ep_rew  36.78 |env_step 123000 |time 16:35 rem 37:22
iter  62000 |loss   0.00 |n_ep   688 |ep_len  209.0 |ep_rew   5.07 |raw_ep_rew  37.70 |env_step 124000 |time 16:44 rem 37:16
iter  62500 |loss   0.00 |n_ep   693 |ep_len  210.6 |ep_rew   5.04 |raw_ep_rew  37.70 |env_step 125000 |time 16:53 rem 37:09
iter  63000 |loss   0.00 |n_ep   698 |ep_len  197.3 |ep_rew   4.71 |raw_ep_rew  39.23 |env_step 126000 |time 17:02 rem 37:03
iter  63500 |loss   0.00 |n_ep   704 |ep_len  186.4 |ep_rew   4.46 |raw_ep_rew  37.80 |env_step 127000 |time 17:11 rem 36:56
iter  64000 |loss   0.00 |n_ep   711 |ep_len  151.4 |ep_rew   3.42 |raw_ep_rew  37.82 |env_step 128000 |time 17:20 rem 36:50
iter  64500 |loss   0.00 |n_ep   718 |ep_len  159.5 |ep_rew   3.71 |raw_ep_rew  34.81 |env_step 129000 |time 17:29 rem 36:43
iter  65000 |loss   0.00 |n_ep   723 |ep_len  169.5 |ep_rew   4.11 |raw_ep_rew  34.73 |env_step 130000 |time 17:37 rem 36:37
iter  65500 |loss   0.00 |n_ep   729 |ep_len  172.5 |ep_rew   4.15 |raw_ep_rew  35.15 |env_step 131000 |time 17:46 rem 36:30
iter  66000 |loss   0.01 |n_ep   732 |ep_len  177.1 |ep_rew   4.29 |raw_ep_rew  35.15 |env_step 132000 |time 17:55 rem 36:24
iter  66500 |loss   0.00 |n_ep   738 |ep_len  188.1 |ep_rew   4.55 |raw_ep_rew  36.65 |env_step 133000 |time 18:04 rem 36:17
iter  67000 |loss   0.00 |n_ep   743 |ep_len  181.9 |ep_rew   4.46 |raw_ep_rew  34.99 |env_step 134000 |time 18:14 rem 36:11
iter  67500 |loss   0.00 |n_ep   749 |ep_len  185.4 |ep_rew   4.57 |raw_ep_rew  34.79 |env_step 135000 |time 18:22 rem 36:04
iter  68000 |loss   0.01 |n_ep   753 |ep_len  213.5 |ep_rew   5.29 |raw_ep_rew  36.31 |env_step 136000 |time 18:31 rem 35:58
iter  68500 |loss   0.00 |n_ep   760 |ep_len  187.8 |ep_rew   4.41 |raw_ep_rew  35.78 |env_step 137000 |time 18:40 rem 35:51
iter  69000 |loss   0.00 |n_ep   762 |ep_len  216.5 |ep_rew   5.25 |raw_ep_rew  35.30 |env_step 138000 |time 18:49 rem 35:45
iter  69500 |loss   0.00 |n_ep   767 |ep_len  209.6 |ep_rew   4.95 |raw_ep_rew  35.30 |env_step 139000 |time 18:59 rem 35:39
iter  70000 |loss   0.00 |n_ep   771 |ep_len  218.8 |ep_rew   5.28 |raw_ep_rew  37.01 |env_step 140000 |time 19:08 rem 35:32
iter  70500 |loss   0.00 |n_ep   775 |ep_len  245.1 |ep_rew   6.20 |raw_ep_rew  37.01 |env_step 141000 |time 19:17 rem 35:26
iter  71000 |loss   0.00 |n_ep   783 |ep_len  186.4 |ep_rew   4.59 |raw_ep_rew  39.86 |env_step 142000 |time 19:26 rem 35:19
iter  71500 |loss   0.00 |n_ep   787 |ep_len  184.3 |ep_rew   4.50 |raw_ep_rew  38.28 |env_step 143000 |time 19:35 rem 35:13
iter  72000 |loss   0.00 |n_ep   792 |ep_len  206.3 |ep_rew   5.20 |raw_ep_rew  38.95 |env_step 144000 |time 19:44 rem 35:06
iter  72500 |loss   0.00 |n_ep   793 |ep_len  205.0 |ep_rew   5.33 |raw_ep_rew  38.95 |env_step 145000 |time 19:53 rem 34:59
