Namespace(algo='dqn', batch_size=32, checkpoint_freq=200000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='breakout_dqn/199999.pth', log='log_breakout_dqn.txt', lr=0.0001, niter=200000, nproc=2, parallel_env=0, print_freq=500, replay_size=1000000, save_dir='breakout_dqn/', target_update=2500, train_freq=2, train_start=5000, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
load pretrained model from breakout_dqn/199999.pth
obses on reset: 2 x (4, 84, 84) uint8
iter    500 |loss   0.00 |n_ep     0 |ep_len    nan |ep_rew    nan |raw_ep_rew    nan |env_step   1000 |time 00:04 rem 28:30
iter  25000 |loss   0.00 |n_ep   171 |ep_len  322.2 |ep_rew  10.51 |raw_ep_rew 127.07 |env_step  50000 |time 06:02 rem 42:15
iter  25500 |loss   0.00 |n_ep   176 |ep_len  312.2 |ep_rew   9.98 |raw_ep_rew 126.36 |env_step  51000 |time 06:10 rem 42:14
iter  26000 |loss   0.00 |n_ep   178 |ep_len  300.2 |ep_rew   9.19 |raw_ep_rew 126.36 |env_step  52000 |time 06:18 rem 42:11
iter  26500 |loss   0.00 |n_ep   183 |ep_len  283.3 |ep_rew   8.78 |raw_ep_rew 121.63 |env_step  53000 |time 06:26 rem 42:09
iter  27000 |loss   0.00 |n_ep   187 |ep_len  256.6 |ep_rew   7.68 |raw_ep_rew 117.96 |env_step  54000 |time 06:34 rem 42:07
iter  27500 |loss   0.00 |n_ep   189 |ep_len  318.8 |ep_rew   9.51 |raw_ep_rew 117.96 |env_step  55000 |time 06:42 rem 42:05
iter  28000 |loss   0.00 |n_ep   192 |ep_len  330.9 |ep_rew  11.47 |raw_ep_rew 114.27 |env_step  56000 |time 06:50 rem 42:01
iter  28500 |loss   0.01 |n_ep   196 |ep_len  286.7 |ep_rew   9.40 |raw_ep_rew 125.14 |env_step  57000 |time 06:58 rem 41:58
iter  29000 |loss   0.00 |n_ep   199 |ep_len  313.0 |ep_rew   9.88 |raw_ep_rew 125.14 |env_step  58000 |time 07:06 rem 41:56
iter  29500 |loss   0.00 |n_ep   205 |ep_len  237.3 |ep_rew   7.19 |raw_ep_rew 114.79 |env_step  59000 |time 07:14 rem 41:53
iter  30000 |loss   0.00 |n_ep   209 |ep_len  242.4 |ep_rew   6.83 |raw_ep_rew 114.79 |env_step  60000 |time 07:22 rem 41:50
iter  30500 |loss   0.00 |n_ep   214 |ep_len  236.8 |ep_rew   6.99 |raw_ep_rew 111.01 |env_step  61000 |time 07:31 rem 41:46
iter  31000 |loss   0.00 |n_ep   216 |ep_len  229.8 |ep_rew   7.20 |raw_ep_rew 107.11 |env_step  62000 |time 07:39 rem 41:44
iter  31500 |loss   0.00 |n_ep   218 |ep_len  261.3 |ep_rew   7.81 |raw_ep_rew 107.11 |env_step  63000 |time 07:47 rem 41:41
iter  32000 |loss   0.04 |n_ep   223 |ep_len  295.0 |ep_rew   9.50 |raw_ep_rew 102.60 |env_step  64000 |time 07:55 rem 41:37
iter  32500 |loss   0.00 |n_ep   227 |ep_len  280.9 |ep_rew   8.61 |raw_ep_rew 108.14 |env_step  65000 |time 08:03 rem 41:33
iter  33000 |loss   0.00 |n_ep   230 |ep_len  318.2 |ep_rew   9.85 |raw_ep_rew 108.14 |env_step  66000 |time 08:12 rem 41:30
iter  33500 |loss   0.00 |n_ep   235 |ep_len  230.3 |ep_rew   7.40 |raw_ep_rew 102.25 |env_step  67000 |time 08:20 rem 41:26
iter  34000 |loss   0.00 |n_ep   237 |ep_len  285.9 |ep_rew   8.74 |raw_ep_rew 102.25 |env_step  68000 |time 08:28 rem 41:22
iter  34500 |loss   0.00 |n_ep   242 |ep_len  273.4 |ep_rew   9.71 |raw_ep_rew 102.25 |env_step  69000 |time 08:36 rem 41:19
iter  35000 |loss   0.00 |n_ep   246 |ep_len  213.6 |ep_rew   7.44 |raw_ep_rew 105.69 |env_step  70000 |time 08:45 rem 41:15
iter  35500 |loss   0.00 |n_ep   249 |ep_len  289.2 |ep_rew   9.88 |raw_ep_rew 105.69 |env_step  71000 |time 08:53 rem 41:11
iter  36000 |loss   0.00 |n_ep   253 |ep_len  266.7 |ep_rew   8.94 |raw_ep_rew 102.02 |env_step  72000 |time 09:01 rem 41:06
iter  36500 |loss   0.01 |n_ep   256 |ep_len  278.7 |ep_rew   9.18 |raw_ep_rew 108.12 |env_step  73000 |time 09:09 rem 41:02
iter  37000 |loss   0.01 |n_ep   259 |ep_len  305.9 |ep_rew   9.61 |raw_ep_rew 108.12 |env_step  74000 |time 09:17 rem 40:57
iter  37500 |loss   0.00 |n_ep   263 |ep_len  288.5 |ep_rew   9.81 |raw_ep_rew 108.12 |env_step  75000 |time 09:26 rem 40:52
iter  38000 |loss   0.00 |n_ep   266 |ep_len  255.5 |ep_rew   8.40 |raw_ep_rew 109.18 |env_step  76000 |time 09:34 rem 40:48
iter  38500 |loss   0.00 |n_ep   268 |ep_len  290.0 |ep_rew   9.52 |raw_ep_rew 109.18 |env_step  77000 |time 09:42 rem 40:43
iter  39000 |loss   0.00 |n_ep   275 |ep_len  234.5 |ep_rew   8.89 |raw_ep_rew 117.11 |env_step  78000 |time 09:50 rem 40:38
iter  39500 |loss   0.01 |n_ep   277 |ep_len  238.5 |ep_rew   8.54 |raw_ep_rew 117.11 |env_step  79000 |time 09:59 rem 40:34
iter  40000 |loss   0.00 |n_ep   283 |ep_len  243.2 |ep_rew   8.12 |raw_ep_rew 117.11 |env_step  80000 |time 10:07 rem 40:29
iter  40500 |loss   0.01 |n_ep   287 |ep_len  231.4 |ep_rew   7.56 |raw_ep_rew 110.92 |env_step  81000 |time 10:15 rem 40:24
iter  41000 |loss   0.00 |n_ep   291 |ep_len  215.6 |ep_rew   6.64 |raw_ep_rew 110.92 |env_step  82000 |time 10:23 rem 40:19
iter  41500 |loss   0.00 |n_ep   297 |ep_len  209.4 |ep_rew   6.18 |raw_ep_rew  98.70 |env_step  83000 |time 10:32 rem 40:14
iter  42000 |loss   0.00 |n_ep   300 |ep_len  233.7 |ep_rew   6.47 |raw_ep_rew  98.70 |env_step  84000 |time 10:40 rem 40:09
iter  42500 |loss   0.00 |n_ep   302 |ep_len  248.6 |ep_rew   7.19 |raw_ep_rew  94.93 |env_step  85000 |time 10:48 rem 40:04
iter  43000 |loss   0.01 |n_ep   306 |ep_len  283.0 |ep_rew   9.10 |raw_ep_rew  95.94 |env_step  86000 |time 10:57 rem 39:59
iter  43500 |loss   0.01 |n_ep   308 |ep_len  305.5 |ep_rew   9.52 |raw_ep_rew  95.94 |env_step  87000 |time 11:05 rem 39:54
iter  44000 |loss   0.01 |n_ep   312 |ep_len  331.4 |ep_rew  10.49 |raw_ep_rew  99.65 |env_step  88000 |time 11:13 rem 39:48
iter  44500 |loss   0.00 |n_ep   316 |ep_len  289.7 |ep_rew   9.02 |raw_ep_rew  99.78 |env_step  89000 |time 11:22 rem 39:43
iter  45000 |loss   0.00 |n_ep   317 |ep_len  336.3 |ep_rew  10.57 |raw_ep_rew  99.78 |env_step  90000 |time 11:30 rem 39:38
iter  45500 |loss   0.00 |n_ep   322 |ep_len  316.1 |ep_rew   9.69 |raw_ep_rew 103.10 |env_step  91000 |time 11:38 rem 39:33
iter  46000 |loss   0.00 |n_ep   327 |ep_len  235.6 |ep_rew   6.78 |raw_ep_rew 100.69 |env_step  92000 |time 11:47 rem 39:28
iter  46500 |loss   0.00 |n_ep   330 |ep_len  293.9 |ep_rew   8.56 |raw_ep_rew 100.69 |env_step  93000 |time 11:55 rem 39:23
iter  47000 |loss   0.00 |n_ep   333 |ep_len  258.0 |ep_rew   7.46 |raw_ep_rew  96.32 |env_step  94000 |time 12:04 rem 39:17
iter  47500 |loss   0.01 |n_ep   335 |ep_len  267.6 |ep_rew   7.73 |raw_ep_rew  96.19 |env_step  95000 |time 12:12 rem 39:11
iter  48000 |loss   0.00 |n_ep   341 |ep_len  280.1 |ep_rew   8.51 |raw_ep_rew  96.19 |env_step  96000 |time 12:20 rem 39:06
iter  48500 |loss   0.00 |n_ep   342 |ep_len  269.2 |ep_rew   8.56 |raw_ep_rew  99.67 |env_step  97000 |time 12:29 rem 39:01
iter  49000 |loss   0.00 |n_ep   347 |ep_len  279.0 |ep_rew   8.54 |raw_ep_rew  95.10 |env_step  98000 |time 12:37 rem 38:55
iter  49500 |loss   0.02 |n_ep   351 |ep_len  278.0 |ep_rew   8.01 |raw_ep_rew  95.10 |env_step  99000 |time 12:46 rem 38:50
iter  50000 |loss   0.01 |n_ep   355 |ep_len  255.9 |ep_rew   7.22 |raw_ep_rew  93.99 |env_step 100000 |time 12:55 rem 38:45
iter  50500 |loss   0.00 |n_ep   357 |ep_len  296.0 |ep_rew   9.09 |raw_ep_rew  93.90 |env_step 101000 |time 13:03 rem 38:39
iter  51000 |loss   0.02 |n_ep   360 |ep_len  252.1 |ep_rew   7.89 |raw_ep_rew  92.41 |env_step 102000 |time 13:11 rem 38:33
iter  51500 |loss   0.00 |n_ep   363 |ep_len  293.8 |ep_rew   9.22 |raw_ep_rew  92.41 |env_step 103000 |time 13:20 rem 38:28
iter  52000 |loss   0.00 |n_ep   366 |ep_len  359.3 |ep_rew  12.31 |raw_ep_rew  98.26 |env_step 104000 |time 13:29 rem 38:22
iter  52500 |loss   0.00 |n_ep   372 |ep_len  269.4 |ep_rew   8.45 |raw_ep_rew  99.84 |env_step 105000 |time 13:37 rem 38:16
iter  53000 |loss   0.00 |n_ep   375 |ep_len  300.0 |ep_rew   8.99 |raw_ep_rew  99.84 |env_step 106000 |time 13:45 rem 38:10
iter  53500 |loss   0.01 |n_ep   379 |ep_len  293.5 |ep_rew  10.14 |raw_ep_rew  96.55 |env_step 107000 |time 13:54 rem 38:05
iter  54000 |loss   0.02 |n_ep   381 |ep_len  257.2 |ep_rew   8.66 |raw_ep_rew 106.20 |env_step 108000 |time 14:02 rem 37:59
iter  54500 |loss   0.00 |n_ep   382 |ep_len  313.3 |ep_rew  10.64 |raw_ep_rew 106.20 |env_step 109000 |time 14:11 rem 37:53
iter  55000 |loss   0.00 |n_ep   388 |ep_len  287.9 |ep_rew  10.82 |raw_ep_rew 116.88 |env_step 110000 |time 14:20 rem 37:47
iter  55500 |loss   0.00 |n_ep   391 |ep_len  300.5 |ep_rew  11.11 |raw_ep_rew 122.89 |env_step 111000 |time 14:28 rem 37:41
iter  56000 |loss   0.01 |n_ep   394 |ep_len  291.8 |ep_rew  10.23 |raw_ep_rew 122.89 |env_step 112000 |time 14:37 rem 37:35
iter  56500 |loss   0.00 |n_ep   399 |ep_len  262.2 |ep_rew   9.51 |raw_ep_rew 126.30 |env_step 113000 |time 14:45 rem 37:29
iter  57000 |loss   0.00 |n_ep   401 |ep_len  277.3 |ep_rew  10.77 |raw_ep_rew 124.47 |env_step 114000 |time 14:54 rem 37:23
iter  57500 |loss   0.00 |n_ep   405 |ep_len  295.1 |ep_rew  10.80 |raw_ep_rew 124.47 |env_step 115000 |time 15:02 rem 37:17
iter  58000 |loss   0.00 |n_ep   408 |ep_len  307.0 |ep_rew  10.65 |raw_ep_rew 126.62 |env_step 116000 |time 15:11 rem 37:11
iter  58500 |loss   0.00 |n_ep   410 |ep_len  292.8 |ep_rew  10.29 |raw_ep_rew 127.86 |env_step 117000 |time 15:19 rem 37:05
iter  59000 |loss   0.01 |n_ep   412 |ep_len  379.6 |ep_rew  12.89 |raw_ep_rew 127.86 |env_step 118000 |time 15:28 rem 36:59
iter  59500 |loss   0.00 |n_ep   416 |ep_len  356.2 |ep_rew  12.75 |raw_ep_rew 127.86 |env_step 119000 |time 15:37 rem 36:52
iter  60000 |loss   0.00 |n_ep   420 |ep_len  293.5 |ep_rew  10.84 |raw_ep_rew 142.06 |env_step 120000 |time 15:45 rem 36:46
iter  60500 |loss   0.02 |n_ep   425 |ep_len  269.2 |ep_rew   9.15 |raw_ep_rew 142.06 |env_step 121000 |time 15:54 rem 36:41
iter  61000 |loss   0.00 |n_ep   430 |ep_len  242.1 |ep_rew   8.61 |raw_ep_rew 129.63 |env_step 122000 |time 16:03 rem 36:34
iter  61500 |loss   0.00 |n_ep   430 |ep_len  242.1 |ep_rew   8.61 |raw_ep_rew 129.63 |env_step 123000 |time 16:11 rem 36:28
iter  62000 |loss   0.00 |n_ep   433 |ep_len  335.9 |ep_rew  12.29 |raw_ep_rew 129.63 |env_step 124000 |time 16:20 rem 36:22
iter  62500 |loss   0.01 |n_ep   440 |ep_len  236.2 |ep_rew   8.97 |raw_ep_rew 135.59 |env_step 125000 |time 16:29 rem 36:16
iter  63000 |loss   0.01 |n_ep   442 |ep_len  276.0 |ep_rew   9.91 |raw_ep_rew 135.59 |env_step 126000 |time 16:37 rem 36:09
iter  63500 |loss   0.01 |n_ep   447 |ep_len  244.7 |ep_rew   8.27 |raw_ep_rew 126.53 |env_step 127000 |time 16:46 rem 36:03
iter  64000 |loss   0.01 |n_ep   451 |ep_len  223.4 |ep_rew   8.64 |raw_ep_rew 142.18 |env_step 128000 |time 16:55 rem 35:57
iter  64500 |loss   0.00 |n_ep   452 |ep_len  239.8 |ep_rew   8.72 |raw_ep_rew 142.18 |env_step 129000 |time 17:03 rem 35:50
iter  65000 |loss   0.01 |n_ep   457 |ep_len  323.3 |ep_rew  13.22 |raw_ep_rew 154.26 |env_step 130000 |time 17:12 rem 35:44
iter  65500 |loss   0.02 |n_ep   463 |ep_len  247.8 |ep_rew   9.62 |raw_ep_rew 162.33 |env_step 131000 |time 17:21 rem 35:38
iter  66000 |loss   0.00 |n_ep   466 |ep_len  257.4 |ep_rew   8.91 |raw_ep_rew 162.33 |env_step 132000 |time 17:30 rem 35:31
iter  66500 |loss   0.00 |n_ep   472 |ep_len  218.3 |ep_rew   7.50 |raw_ep_rew 143.88 |env_step 133000 |time 17:38 rem 35:25
iter  67000 |loss   0.00 |n_ep   473 |ep_len  216.3 |ep_rew   7.30 |raw_ep_rew 143.88 |env_step 134000 |time 17:47 rem 35:19
iter  67500 |loss   0.00 |n_ep   478 |ep_len  276.8 |ep_rew   8.76 |raw_ep_rew 143.88 |env_step 135000 |time 17:56 rem 35:12
iter  68000 |loss   0.00 |n_ep   482 |ep_len  253.7 |ep_rew   9.86 |raw_ep_rew 150.36 |env_step 136000 |time 18:05 rem 35:06
iter  68500 |loss   0.01 |n_ep   484 |ep_len  320.0 |ep_rew  11.61 |raw_ep_rew 150.36 |env_step 137000 |time 18:14 rem 35:00
iter  69000 |loss   0.00 |n_ep   488 |ep_len  306.9 |ep_rew  10.71 |raw_ep_rew 144.03 |env_step 138000 |time 18:22 rem 34:53
iter  69500 |loss   0.00 |n_ep   490 |ep_len  274.5 |ep_rew   9.89 |raw_ep_rew 142.52 |env_step 139000 |time 18:31 rem 34:47
iter  70000 |loss   0.00 |n_ep   493 |ep_len  333.9 |ep_rew  11.01 |raw_ep_rew 142.52 |env_step 140000 |time 18:40 rem 34:41
iter  70500 |loss   0.01 |n_ep   495 |ep_len  322.9 |ep_rew  10.97 |raw_ep_rew 142.52 |env_step 141000 |time 18:49 rem 34:34
iter  71000 |loss   0.01 |n_ep   499 |ep_len  319.7 |ep_rew  11.41 |raw_ep_rew 145.17 |env_step 142000 |time 18:58 rem 34:28
iter  71500 |loss   0.01 |n_ep   500 |ep_len  313.2 |ep_rew  11.57 |raw_ep_rew 151.15 |env_step 143000 |time 19:07 rem 34:21
iter  72000 |loss   0.00 |n_ep   502 |ep_len  431.2 |ep_rew  15.65 |raw_ep_rew 151.15 |env_step 144000 |time 19:15 rem 34:14
iter  72500 |loss   0.01 |n_ep   506 |ep_len  362.1 |ep_rew  13.02 |raw_ep_rew 151.15 |env_step 145000 |time 19:24 rem 34:08
iter  73000 |loss   0.00 |n_ep   510 |ep_len  292.0 |ep_rew  11.68 |raw_ep_rew 164.24 |env_step 146000 |time 19:33 rem 34:01
iter  73500 |loss   0.00 |n_ep   514 |ep_len  307.8 |ep_rew  10.84 |raw_ep_rew 164.24 |env_step 147000 |time 19:42 rem 33:54
iter  74000 |loss   0.03 |n_ep   519 |ep_len  280.0 |ep_rew  10.23 |raw_ep_rew 166.12 |env_step 148000 |time 19:51 rem 33:48
iter  74500 |loss   0.00 |n_ep   521 |ep_len  286.1 |ep_rew  10.10 |raw_ep_rew 159.91 |env_step 149000 |time 20:00 rem 33:41
iter  75000 |loss   0.00 |n_ep   523 |ep_len  365.9 |ep_rew  12.17 |raw_ep_rew 159.91 |env_step 150000 |time 20:08 rem 33:34
iter  75500 |loss   0.00 |n_ep   528 |ep_len  274.3 |ep_rew   8.93 |raw_ep_rew 151.52 |env_step 151000 |time 20:17 rem 33:28
iter  76000 |loss   0.00 |n_ep   530 |ep_len  277.4 |ep_rew  10.06 |raw_ep_rew 160.27 |env_step 152000 |time 20:26 rem 33:21
iter  76500 |loss   0.00 |n_ep   531 |ep_len  361.5 |ep_rew  13.11 |raw_ep_rew 160.27 |env_step 153000 |time 20:35 rem 33:14
iter  77000 |loss   0.01 |n_ep   534 |ep_len  346.9 |ep_rew  12.05 |raw_ep_rew 160.27 |env_step 154000 |time 20:44 rem 33:08
iter  77500 |loss   0.00 |n_ep   537 |ep_len  367.6 |ep_rew  13.55 |raw_ep_rew 167.94 |env_step 155000 |time 20:53 rem 33:01
iter  78000 |loss   0.00 |n_ep   541 |ep_len  344.9 |ep_rew  12.61 |raw_ep_rew 169.85 |env_step 156000 |time 21:02 rem 32:54
iter  78500 |loss   0.00 |n_ep   542 |ep_len  353.3 |ep_rew  12.40 |raw_ep_rew 169.85 |env_step 157000 |time 21:11 rem 32:47
iter  79000 |loss   0.00 |n_ep   545 |ep_len  389.4 |ep_rew  14.50 |raw_ep_rew 169.85 |env_step 158000 |time 21:20 rem 32:41
iter  79500 |loss   0.00 |n_ep   552 |ep_len  272.9 |ep_rew  11.01 |raw_ep_rew 191.43 |env_step 159000 |time 21:29 rem 32:34
iter  80000 |loss   0.02 |n_ep   555 |ep_len  243.9 |ep_rew   9.24 |raw_ep_rew 176.09 |env_step 160000 |time 21:38 rem 32:27
iter  80500 |loss   0.00 |n_ep   558 |ep_len  292.1 |ep_rew  10.01 |raw_ep_rew 176.09 |env_step 161000 |time 21:47 rem 32:20
iter  81000 |loss   0.01 |n_ep   565 |ep_len  220.6 |ep_rew   8.03 |raw_ep_rew 182.98 |env_step 162000 |time 21:56 rem 32:13
iter  81500 |loss   0.01 |n_ep   567 |ep_len  273.5 |ep_rew  10.11 |raw_ep_rew 175.98 |env_step 163000 |time 22:05 rem 32:06
iter  82000 |loss   0.00 |n_ep   571 |ep_len  228.4 |ep_rew   7.85 |raw_ep_rew 163.49 |env_step 164000 |time 22:14 rem 31:59
